"","uniprot","Protein","n_peptides","condition","substrate","growthrate","R1","R2","R3","R4","mean_intensity","median_intensity","sd_intensity","IQR","MAD","CV","mean_mass_fraction","median_mass_fraction","sd_massfraction","rel_intensity","log2_fold_change","fold_change_mean","log2_fold_change_mean","anova","protein_name","protein","length","locus_tag","EC_number","gene_ontology_IDs","System","Process","Pathway","COG","COG_ID","COG_System","COG_Process","eggNOG_name","eggNOG_description","new_locus_tag","product_accession","seq_type","start","end","feature_interval_length","strand","Psortb_localization","Psortb_score","Process.abbr","Pathway.abbr","CI","mean_mass_fraction_norm","MolWeight","mass_g_per_gDCW","mol_fraction","conc_g_per_L_cell_vol","conc_mol_per_cell","conc_mol_per_L_cell_vol","conc_copies_per_cell","substrate_uptake_rate"
"219","Q0K626","RL16_CUPNH",8,"SUC 0.2","succinate",0.2,4497659646,2243149320,2292109606,3205022200,3059485193,2748565903,1055903456.2463,1248312027,480936440,0.345124551889373,0.000298871045010796,0.000276009154913774,9.5257535906981e-05,0.284427873996215,-1.81386523856024,0.625646003502987,-0.676581497546573,0.0379715185765927,"50S ribosomal protein L16","rplP H16_A3477",138,"H16_A3477",NA,"GO:0000049; GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0197","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplP","Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs","H16_RS17345","WP_010812391.1","chromosome 1",3748647,3749063,417,"-","Cytoplasmic",9.97,"Genetic information ","Ribosome",0.549170177511516,0.000298871045010796,15.59,0.000203232310607342,0.000605263615117074,9.03254713810407e-08,5.21442746907868e-20,5.79380250516801e-06,31402.0167230451,3.77847404521975
"220","Q0K626","RL16_CUPNH",8,"SUC 0.25","succinate",0.25,12282332808,4064177194,7044647100,12765372814,9039132479,9663489954,4208379237.62426,6103563186,2860362857,0.465573355341489,0.000864943102524914,0.000957172535715202,0.000445634029093648,1,0,2.19966487360277,1.13728374101367,0.0379715185765927,"50S ribosomal protein L16","rplP H16_A3477",138,"H16_A3477",NA,"GO:0000049; GO:0003735; GO:0005840; GO:0006412; GO:0019843","Genetic Information Processing","Genetic information processing","Ribosome","COG0197","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplP","Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs","H16_RS17345","WP_010812391.1","chromosome 1",3748647,3749063,417,"-","Cytoplasmic",9.97,"Genetic information ","Ribosome",0.74083110227253,0.000864943102524914,15.59,0.000588161309716942,0.00176802926743196,2.61405026540863e-07,1.50907327701589e-19,1.67674640882512e-05,90878.5184225147,4.70403929206537
"221","Q0K646","RL17_CUPNH",12,"FA 0.05","formate",0.05,13875568209,2451196240,2338600198,1345028046,5002598173.25,2394898219,5936159070.42584,3217082072.25,553084097,1.18661520770703,0.000296392670668776,0.00014650320570893,0.000173842931872047,0.727924864618614,-0.458138549732958,0.563724545792719,-0.826937707960908,0.451729239056795,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.88816959178034,0.000296392670668776,15.05,0.000201547016054768,0.000571974889265668,8.95764515798969e-08,5.35673132371476e-20,5.95191774109271e-06,32258.9905805846,14.4481859656746
"222","Q0K646","RL17_CUPNH",12,"FA 0.1","formate",0.1,3818072474,3915598621,17483169347,2113387487,6832556982.25,3866835547.5,7148469938.87058,3915590075.25,901105567,1.04623641741171,0.000435413440772798,0.00026032024836823,0.000272356524032502,1.17531748117116,0.233050515635763,0.910197391845644,-0.135748642592188,0.451729239056795,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.66479561052257,0.000435413440772798,15.05,0.000296081139725503,0.000877590798776522,1.31591617655779e-07,7.86926617210639e-20,8.74362033648913e-06,47389.8293532577,26.5935259613296
"223","Q0K646","RL17_CUPNH",12,"FA 0.15","formate",0.15,3042537478,3293261172,3345574776,2585789826,3066790813,3167899325,346871491.710869,377989008,151518649,0.113105690235048,0.000191124828274884,0.000200008019030308,2.26220450449676e-05,0.962877114768952,-0.0545764060873987,0.745677872209686,-0.42337556431535,0.451729239056795,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.179976392997546,0.000191124828274884,15.05,0.000129964883226921,0.000395288266420873,5.77621703230759e-08,3.45421616549956e-20,3.83801412364821e-06,20801.7763095274,38.7388659569846
"224","Q0K646","RL17_CUPNH",12,"FA 0.2","formate",0.2,20708075240,2764782696,2899815562,14144331485,10129251245.75,8522073523.5,8841804562.31777,12919210078.25,5689774394.5,0.872898139043356,0.000645399253785232,0.000573815329446502,0.000500882333228402,2.59026841585522,1.37310160453677,2.00597335959153,1.00430244630882,0.451729239056795,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.38897572874378,0.000645399253785232,15.05,0.000438871492573958,0.00135045458501094,1.95053996699537e-07,1.16643586066168e-19,1.2960385491398e-05,70244.4105705998,50.8842059526396
"225","Q0K646","RL17_CUPNH",12,"FA 0.25","formate",0.25,20369729958,3304101648,2724205042,3275968179,7418501206.75,3290034913.5,8638279270.48424,4432481330.75,289948303,1.16442378719631,0.000450317064139811,0.000205527901193578,0.000239321577082335,1,0,0.774426830560424,-0.368799158227951,0.451729239056795,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.85285808967368,0.000450317064139811,15.05,0.000306215603615072,0.000941773606324833,1.36095823828921e-07,8.13862069408828e-20,9.04290283940843e-06,49011.9202259106,63.0295459482946
"226","Q0K646","RL17_CUPNH",12,"FRC 0.05","fructose",0.05,13937197984,12454853907,3135602513,10976459754,10126028539.5,11715656830.5,4814482644.74202,3809194482.5,1480369115,0.475456159930965,0.000808232563255556,0.000959236517307567,0.000456074910984608,1.174229518118,0.231714429135578,1.45051645328553,0.536566660195551,0.780860271575384,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.756556849748339,0.000808232563255556,15.05,0.000549598143013778,0.00156102441743863,2.44265841339457e-07,1.46072596149841e-19,1.6230272230805e-05,87966.9749800239,0.54063055062167
"227","Q0K646","RL17_CUPNH",12,"FRC 0.1","fructose",0.1,5160349977,NA,3386431086,3512820944,4019867335.66667,3512820944,989706567.846403,886959445.5,126389858,0.246203788633803,0.000373016425504562,0.000328119319838963,8.07842196682992e-05,0.352080818342978,-1.50602146477601,0.434922655249926,-1.20116923371604,0.780860271575384,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",NA,0.000373016425504562,15.05,0.000253651169343102,0.000752297102490613,1.12733853041379e-07,6.74155931808909e-20,7.49061397392197e-06,40598.619829578,1.15896980461812
"228","Q0K646","RL17_CUPNH",12,"FRC 0.15","fructose",0.15,7950479559,15089619240,3219162892,5462131511,7930348300.5,6706305535,5149204719.37078,4833875123,2365658333.5,0.64930372844357,0.000725957424173211,0.000635829776629842,0.000412846644621199,0.672155392620786,-0.573133293062894,0.830308249892818,-0.268281062002921,0.780860271575384,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.03318712579609,0.000725957424173211,15.05,0.000493651048437784,0.00148300296427253,2.19400465972348e-07,1.31202936461869e-19,1.45780894732148e-05,79012.2564619008,1.77730905861456
"229","Q0K646","RL17_CUPNH",12,"FRC 0.2","fructose",0.2,4257075640,3373553704,12687594855,13627009741,8486308485,8472335247.5,5419233908.77508,8886253420.5,4657020575.5,0.638585542624789,0.000719015174827023,0.000754943325966803,0.000482095893463474,0.849159913006899,-0.235891828532463,1.04896053648963,0.0689604025275105,0.780860271575384,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.01613210036693,0.000719015174827023,15.05,0.000488930318882376,0.00149645017097521,2.17302363947723e-07,1.29948257510266e-19,1.44386808402232e-05,78256.6711238375,2.39564831261101
"230","Q0K646","RL17_CUPNH",12,"FRC 0.25","fructose",0.25,2225490076,3858766722,16095861653,16218095452,9599553475.75,9977314187.5,7601327984.87107,12675972542.25,6179664365,0.791841829317711,0.000835446709047375,0.000919334086666832,0.000727967184940392,1,0,1.2352921050821,0.304852231059973,0.780860271575384,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.25999705204062,0.000835446709047375,15.05,0.000568103762152215,0.00174636546362643,2.5249056095654e-07,1.50991033130157e-19,1.67767646821249e-05,90928.9270106732,3.01398756660746
"231","Q0K646","RL17_CUPNH",12,"NLIM 0.05","ammonium",0.05,1465549224,16211585788,3939454834,2126127400,5935679311.5,3032791117,6929981116.95193,5046504716.5,1236952805,1.16751272319,0.000519234855126233,0.000281702779118242,0.000328891578778531,0.230919179747199,-2.11454008904686,0.330417400378659,-1.59763843119601,0.159441882822484,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.85777327614387,0.000519234855126233,15.05,0.000353079701485839,0.00104709859089878,1.56924311771484e-07,9.38417811258043e-20,1.04268541426692e-05,56512.8424492883,0.190689848569826
"232","Q0K646","RL17_CUPNH",12,"NLIM 0.1","ammonium",0.1,2638244078,2155681516,2097103136,20917634403,6952165783.25,2396962797,9313469258.42617,5067054738.25,270570471,1.33965005277425,0.000536834944540596,0.000199499419166405,0.000267259407414706,0.182506694861106,-2.45397870779464,0.261144993385675,-1.93707704994379,0.159441882822484,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",2.13168218041226,0.000536834944540596,15.05,0.000365047762287605,0.00105404928248642,1.62243449905602e-07,9.70226610731177e-20,1.07802848944952e-05,58428.4131594354,0.773976444195177
"233","Q0K646","RL17_CUPNH",12,"NLIM 0.15","ammonium",0.15,26952117797,3761129820,2452570820,21566552551,13683092747,12663841185.5,12420224573.069,19478953792.5,9556990865.5,0.907705940661122,0.00116918949675654,0.00112346265510585,0.0010197737261505,0.964235157051357,-0.0525430619806579,1.37970381799991,0.464358595870195,0.159441882822484,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.44436270857053,0.00116918949675654,15.05,0.000795048857794446,0.00237626622686709,3.53355047908643e-07,2.11308666523441e-19,2.3478717246086e-05,127253.055474293,1.35726303982053
"234","Q0K646","RL17_CUPNH",12,"NLIM 0.2","ammonium",0.2,30529433984,25684914276,404686332,3647438458,15066618262.5,14666176367,15244854821.7586,24059293776.5,12640113972,1.0118298981333,0.00119826750092034,0.00125850679879378,0.00127339480602357,1.11669458463908,0.159234663461374,1.59785480823771,0.676136321312227,0.159441882822484,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.61004716044495,0.00119826750092034,15.05,0.000814821900625833,0.00245318718300225,3.62143066944815e-07,2.16563960299225e-19,2.40626381928072e-05,130417.867412138,1.94054963544588
"235","Q0K646","RL17_CUPNH",12,"NLIM 0.25","ammonium",0.25,562498974,20688639063,5578482796,32649199626,14869705114.75,13133560929.5,14617265785.1371,19354292363.25,10063070044.5,0.983023245742613,0.00118934894171072,0.00111730316149328,0.00109833498028961,1,0,1.43087897999805,0.516901657850853,0.159441882822484,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.56420934821079,0.00118934894171072,15.05,0.000808757280363292,0.00241655127087792,3.59447680161463e-07,2.14952101093234e-19,2.38835429045703e-05,129447.183093641,2.52383623107123
"236","Q0K646","RL17_CUPNH",12,"SUC 0.05","succinate",0.05,2162400170,1154396054,6547514083,1441605912.20312,2826479054.80078,1802003041.10156,2516666951.1465,1888875200.59766,504002058,0.890389386353999,0.000304118281250704,0.000203519251170726,0.000181211381161128,0.512677344517568,-0.96387694919882,0.823506566139754,-0.280147941718374,0.854448982935444,"50S ribosomal protein L17","rplQ H16_A3457",131,"H16_A3457",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0203","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rplQ","Ribosomal protein L17","H16_RS17245","WP_010812373.1","chromosome 1",3738601,3738996,396,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.41680820643306,0.000304118281250704,15.05,0.000206800431250479,0.000598704608290524,9.19113027779905e-08,5.49635697675691e-20,6.10705720044436e-06,33099.8359308738,1.00177830468287
